event,meet,stroke,gender,distance,records,entries
1,2023 Tyr Pro Swim Series Knoxville Meet Results,Freestyle,Women,800,"[['World', '8:04.79', '8/12/2016', 'Katie Ledecky', 'USA'], ['American', '8:04.79', '8/12/2016', 'Katie Ledecky', 'USA']]","[[9, 'Kate McCarville', 19, 'University of Tennessee-SE', '8:58.07', '8:47.84'], [10, 'Aly Breslin', 20, 'University of Tennessee-SE', '8:48.98', '8:49.34'], [11, 'Kathryn Hazle', 18, 'North Coast Aquatics-SI', '8:48.33', '8:50.70'], [12, 'Hannah Bellard', 17, 'Club Wolverine-MI', '8:38.84', '8:52.48'], [13, '*Lauren Wetherell', 20, 'University of Tennessee-SE', '9:03.01', '8:53.31'], [14, 'Claire Nguyen', 21, 'University of Tennessee-SE', '8:54.26', '8:54.99'], [16, ""Emma O'Croinin"", 19, 'Canada', '8:50.14', '9:00.36'], [17, 'Mila Nikanorov', 17, 'Highlands Ranch Aquatics-CO', '8:59.74', '9:01.53'], [18, 'Lainey Mullins', 17, 'Suburban Seahawks Club-MA', '8:46.32', '9:03.30'], [19, 'Hayley Clark', 18, 'North Carolina Aquatic Club-NC', '8:55.01', '9:04.33'], [20, 'Maya Bezanson', 15, 'Canada', '8:55.15', '9:05.18'], [21, 'Summer Eaker', 19, 'University of Tennessee-SE', '9:02.59', '9:08.36'], [23, 'Lauren Tucker', 17, ""Nation's Capital Swim Club-PV"", '9:03.65', '9:13.45'], [24, 'Courtney Phillips', 17, 'Poseidon Swimming-VA', '9:03.05', '9:19.12']]"
2,2023 Tyr Pro Swim Series Knoxville Meet Results,Freestyle,Men,800,"[['World', '7:32.12', '7/29/2009', 'Lin Zhang', 'CHN'], ['American', '7:39.36', '6/21/2022', 'Bobby Finke', 'USA'], ['U.S. Open', '7:43.32', '4/28/2022', 'Bobby Finke', 'USA']]","[[7, '*Rafael Ponce de Leon', 22, 'University of Tennessee-SE', '8:21.65', '8:13.03'], [8, 'Luke Whitlock', 16, 'Fishers Area Swimming Tigers-IN', '8:14.60', '8:15.06'], [9, 'Ilya Kharun', 17, 'Sandpipers of Nevada-CA', '8:08.49', '8:16.36'], [10, 'Luke Ellis', 16, 'Sandpipers of Nevada-CA', '8:24.25', '8:17.05'], [11, 'Connor LaMastra', 24, 'Dynamo Swim Club-GA', '8:26.62', '8:17.50'], [12, 'Zane Grothe', 30, 'Boulder City Henderson Heatwav-CA', '8:02.95', '8:18.12'], [13, 'Dillon Wright', 17, 'Sandpipers of Nevada-CA', '8:16.83', '8:18.90'], [14, 'Jake Narvid', 20, 'University of Tennessee-SE', '8:11.00', '8:19.34'], [15, 'Joaquin Vargas', 20, 'University of Tennessee-SE', '8:11.70', '8:21.36'], [16, 'Carson Hick', 17, 'Los Alamos Aquatomics-NM', '8:23.75', '8:31.63'], [17, 'David Heron', 27, 'Mission Viejo Nadadores-CA', '8:16.70', '8:31.72'], [18, 'Hudson DeGroote', 16, 'Marlins of Raleigh-NC', '8:27.00', '8:34.00'], [19, 'Graham Chatoor', 22, 'Mission Viejo Nadadores-CA', '8:33.58', '8:34.37'], [20, 'Liam Clawson Honeyman', 20, 'Canada', '8:15.74', '8:35.97'], [21, 'David Quaresma', 18, 'Marlins of Raleigh-NC', '8:29.53', '8:37.07'], [22, 'Hayden Lambert', 17, 'Clovis Swim Club-CC', '8:22.86', '8:37.95'], [23, 'Raben Dommann', 21, 'Canada', '8:18.03', '8:38.86'], [24, 'Cooper Nicholson', 16, 'North Carolina Aquatic Club-NC', '8:32.77', '8:42.75'], [25, 'Tommy Frye', 20, 'Miami University (Ohio)-OH', '8:28.27', '8:45.75']]"
3,2023 Tyr Pro Swim Series Knoxville Meet Results,Freestyle,Women,200,"[['World', '1:52.98', '7/29/2009', 'Federica Pellegrini', 'ITA'], ['American', '1:53.61', '7/31/2012', 'Allison Schmitt', 'USA Olympic Team'], ['U.S. Open', '1:54.40', '6/25/2012', 'Allison Schmitt', 'North Baltimore'], ['World', '1:52.98', '7/29/2009', 'Federica Pellegrini', 'ITA'], ['American', '1:53.61', '7/31/2012', 'Allison Schmitt', 'USA Olympic Team'], ['U.S. Open', '1:54.40', '6/25/2012', 'Allison Schmitt', 'North Baltimore']]","[[12, ""Emma O'Croinin"", 19, 'Canada', '2:01.69', '2:02.23'], [13, 'Elan Daley', 17, 'Canada', '2:02.76', '2:02.39'], [14, 'Kathryn Hazle', 18, 'North Coast Aquatics-SI', '2:02.68', '2:02.76'], [15, 'Gabby Deloof', 26, 'Tennessee Aquatics-SE/NYAC', '2:02.79', '2:02.80'], [16, 'Sierra Schmidt', 24, 'Sun Devil Swimming-AZ', '2:03.05', '2:02.93'], [17, 'Kate McCarville', 19, 'University of Tennessee-SE', '2:03.14', '2:01.86'], [18, 'Hannah Bellard', 17, 'Club Wolverine-MI', '2:04.06', '2:02.57'], [19, '*Ieva Maluka', 19, 'Unattached - SUN-AZ/Latvia', '2:03.68', '2:02.65'], [20, 'Maya Bezanson', 15, 'Canada', '2:03.85', '2:02.78'], [21, 'Alexa Fulton', 18, 'Upper Main Line YMCA-MA', '2:03.95', '2:02.84'], [22, 'Lainey Mullins', 17, 'Suburban Seahawks Club-MA', '2:03.86', '2:03.58'], [23, 'Amelia Bodenstab', 16, 'Longhorn Aquatics-ST', '2:03.84', '2:04.77'], [24, 'Madeleine Hebert', 17, 'Team Rebel Aquatics-CA', '2:03.87', '2:05.14'], [25, 'Hannah Bellard', 17, 'Club Wolverine-MI', '2:00.97', '2:04.06'], [26, 'Julia Burroughs', 18, 'University of Tennessee-SE', '2:02.65', '2:04.41'], [27, 'Tess Cieplucha', 24, 'Tennessee Aquatics-SE', '2:04.36', '2:04.47'], [28, 'Sara Stotler', 19, 'University of Tennessee-SE', '2:02.22', '2:04.62'], [30, 'Natalie Hinds', 29, 'Gator Swim Club-FL', '1:59.82', '2:05.25'], [31, 'Haley McDonald', 15, 'Lakeside Swim Team-KY', '2:04.60', '2:05.61'], [32, 'Elle Caldow', 20, 'University of Tennessee-SE', '2:02.69', '2:05.65'], [33, 'Laura Littlejohn', 18, 'New Zealand', '2:01.68', '2:05.66'], [34, 'Campbell Chase', 17, 'COR Swimming-NT', '2:01.51', '2:05.77'], [36, 'Caroline Pennington', 19, 'Unattached-FL', '2:03.77', '2:06.11'], [38, '*Lauren Wetherell', 20, 'University of Tennessee-SE', '2:03.90', '2:06.27'], [39, 'Kaylee McDonald', 17, 'Life Time Swim Team North Caro-NC', '2:04.06', '2:06.34'], [41, 'Rebecca Diaconescu', 16, 'Team Rebel Aquatics-CA', '2:02.43', '2:06.47'], [43, 'Amber Myers', 19, 'University of Tennessee-SE', '2:03.91', '2:06.85'], [44, 'Malia Rausch', 19, 'Longhorn Aquatics-ST', '2:00.87', '2:07.14'], [45, 'Jo Jo Ramey', 17, 'Fishers Area Swimming Tigers-IN', '2:02.16', '2:07.15'], [46, 'Danielle Hanus', 24, 'Canada', '2:02.91', '2:07.36'], [48, 'Tjasa Pintar', 25, 'Tennessee Aquatics-SE', '2:02.58', '2:07.83'], [49, 'Tori Meklensek', 20, 'Simon Fraser University', '2:03.72', '2:08.04'], [51, 'Summer Eaker', 19, 'University of Tennessee-SE', '2:04.14', '2:08.61'], [57, 'Maren Conze', 18, ""Nation's Capital Swim Club-PV"", '2:04.42', '2:10.62']]"
4,2023 Tyr Pro Swim Series Knoxville Meet Results,Freestyle,Men,200,"[['World', '1:42.00', '7/28/2009', 'Paul Biedermann', 'GER'], ['American', '1:42.96', '8/12/2008', 'Michael Phelps', 'USA'], ['U.S. Open', '1:44.10', '7/1/2008', 'Michael Phelps', 'Club Wolverine'], ['World', '1:42.00', '7/28/2009', 'Paul Biedermann', 'GER'], ['American', '1:42.96', '8/12/2008', 'Michael Phelps', 'USA'], ['U.S. Open', '1:44.10', '7/1/2008', 'Michael Phelps', 'Club Wolverine']]","[[6, 'Zane Grothe', 30, 'Boulder City Henderson Heatwav-CA', '1:51.22', '1:50.01'], [7, 'Jay Litherland', 27, 'Sun Devil Swimming-AZ', '1:50.42', '1:51.02'], [8, 'Jack Dahlgren', 23, 'Missouri-MV', '1:50.49', '1:52.19'], [10, 'Murilo Sartori', 20, 'Louisville, University of-KY', '1:51.74', '1:51.18'], [11, 'Cesar Castro', 23, 'Spain', '1:51.98', '1:51.63'], [12, 'Brett Pinfold', 27, 'Swim Houston Aquatics Center-GU', '1:52.25', '1:51.79'], [13, '*Jorge Iga', 25, 'Unattached-VA', '1:51.96', '1:51.94'], [14, 'Jason Zhao', 16, 'Mason Manta Rays-OH', '1:53.26', '1:52.54'], [15, 'Ignacio Campos', 18, 'Spain', '1:52.95', '1:52.98'], [16, 'Connor LaMastra', 24, 'Dynamo Swim Club-GA', '1:53.12', '1:53.13'], [17, 'Daniel Li', 17, 'Longhorn Aquatics-ST', '1:53.44', '1:52.54'], [18, '*Aleksey Tarasenko', 23, 'University of Tennessee-SE', '1:54.04', '1:52.63'], [19, 'Blake Tierney', 20, 'Canada', '1:53.31', '1:52.79'], [20, '*Rafael Ponce de Leon', 22, 'University of Tennessee-SE', '1:54.46', '1:52.80'], [21, 'Ian Florencio', 17, 'Spain', '1:53.50', '1:53.07'], [22, 'Santiago Blanco Guido', 20, 'ANV Puebla', '1:54.45', '1:53.34'], [23, 'Will Jackson', 21, 'University of Tennessee-SE', '1:54.44', '1:54.30'], [24, 'Gus Rothrock', 20, 'University of Tennessee-SE', '1:54.08', '1:57.24'], [25, 'Gus Rothrock', 20, 'University of Tennessee-SE', '1:52.32', '1:54.08'], [26, 'Will Jackson', 21, 'University of Tennessee-SE', '1:50.82', '1:54.44'], [27, 'Santiago Blanco Guido', 20, 'ANV Puebla', '1:53.73', '1:54.45'], [28, '*Rafael Ponce de Leon', 22, 'University of Tennessee-SE', '1:53.12', '1:54.46'], [32, 'Jack Stelter', 21, 'University of Tennessee-SE', '1:53.49', '1:54.71'], [33, '*Guy Brooks', 19, 'Louisville, University of-KY', '1:51.99', '1:55.17'], [35, '*Mikolaj Malec', 21, 'Missouri-MV', '1:54.33', '1:55.54'], [36, 'Andrew JIN', 16, 'PALO ALTO STANFORD AQUATICS-PC', '1:53.66', '1:55.87'], [37, 'Graham Chatoor', 22, 'Mission Viejo Nadadores-CA', '1:55.15', '1:56.20'], [38, 'Miles Cratsenberg', 17, 'Bellingham Bay Swim Team-PN', '1:54.15', '1:56.27'], [39, 'Johnny Crush', 17, 'Lakeside Swim Team-KY', '1:53.40', '1:56.29'], [41, 'Josean Massucco', 18, 'Baylor Swim Club-SE', '1:53.69', '1:56.44'], [42, 'Jake Narvid', 20, 'University of Tennessee-SE', '1:55.06', '1:56.48'], [44, 'Grant Bochenski', 19, 'Missouri-MV', '1:55.35', '1:56.81'], [45, 'David Quaresma', 18, 'Marlins of Raleigh-NC', '1:54.26', '1:56.93'], [46, 'Pat Pema', 22, 'Unattached - DYNA-GA', '1:52.42', '1:57.08'], [47, 'Sam Flack', 18, 'Baylor Swim Club-SE', '1:55.31', '1:57.23'], [48, 'Jacob McDonald', 20, 'University of Tennessee-SE', '1:53.95', '1:57.34'], [49, 'Luke Ellis', 16, 'Sandpipers of Nevada-CA', '1:53.66', '1:57.50'], [50, 'William Whittington', 19, 'Missouri-MV', '1:54.01', '1:57.65'], [51, 'Griffin Hadley', 20, 'University of Tennessee-SE', '1:55.26', '1:57.85'], [53, 'Jaxson Row', 16, 'Canada', '1:54.48', '1:58.39'], [56, 'Andy Commins', 17, 'North Carolina Aquatic Club-NC', '1:55.12', '1:59.14']]"
5,2023 Tyr Pro Swim Series Knoxville Meet Results,Breaststroke,Women,100,"[['World', '1:04.13', '7/25/2017', 'Lilly King', 'USA'], ['American', '1:04.13', '7/25/2017', 'Lilly King', 'USA'], ['U.S. Open', '1:04.45', '8/7/2009', 'Jessica Hardy', 'Trojan'], ['World', '1:04.13', '7/25/2017', 'Lilly King', 'USA'], ['American', '1:04.13', '7/25/2017', 'Lilly King', 'USA'], ['U.S. Open', '1:04.45', '8/7/2009', 'Jessica Hardy', 'Trojan']]","[[1, '*Mona McSharry', 22, 'University of Tennessee-SE', '1:07.36', '1:06.80'], [6, 'Adalene Robillard', 15, 'Mason Manta Rays-OH', '1:11.27', '1:10.81'], [7, '*Cecilla Viberg', 19, 'Louisville, University of-KY', '1:11.45', '1:10.88'], [8, 'Emily Santos', 17, 'Montverde Aquatic Club-FL', '1:11.08', '1:11.19'], [9, 'Hannah Marinovich', 16, 'Clovis Swim Club-CC', '1:13.07', '1:11.19'], [10, 'Eloise Allen', 18, 'Canada', '1:12.16', '1:11.38'], [11, 'Kailee Morgan', 21, 'University of Tennessee-SE', '1:11.88', '1:11.41'], [12, 'Leah Smith', 27, 'Longhorn Aquatics-ST', '1:12.68', '1:12.05'], [13, 'Josephine Fuller', 19, 'University of Tennessee-SE', '1:12.03', '1:12.11'], [14, 'Ellie Fitzgerald', 15, 'Clovis Swim Club-CC', '1:13.08', '1:12.57'], [15, 'Mikayla Tan', 12, 'DART Swimming-SN', '1:13.18', '1:12.90'], [16, 'Molly Yacoviello', 15, 'York YMCA Swimming-MA', '1:13.84', '1:13.47'], [17, 'Elizabeth Nawrocki', 15, 'Academy Bullets Swim Club-IL', '1:13.88', '1:13.04'], [18, 'Olivia Roumph', 17, 'Univ. of Denver Hilltoppers-CO', '1:14.41', '1:13.52'], [19, 'Bridget McGann', 16, 'Academy Bullets Swim Club-IL', '1:14.19', '1:13.88'], [20, 'Audrey J-Cheng', 18, 'PALO ALTO STANFORD AQUATICS-PC', '1:14.06', '1:13.89'], [21, 'Doner Jordan', 22, 'Simon Fraser University', '1:14.30', '1:14.01'], [22, 'Molly Blanchard', 18, 'Poseidon Swimming-VA', '1:13.96', '1:14.30'], [23, 'Ava Ippoliti', 17, 'Longhorn Aquatics-ST', '1:14.59', '1:14.36'], [24, 'Kylee Sessions', 17, ""Nation's Capital Swim Club-PV"", '1:14.60', '1:16.57'], [25, 'Holley Dennis', 20, 'Missouri-MV', '1:11.08', '1:14.61'], [27, 'Lina Bank', 18, 'Missouri-MV', '1:13.08', '1:15.26'], [29, 'Hayley Clark', 18, 'North Carolina Aquatic Club-NC', '1:13.47', '1:16.31'], [31, 'Emma May', 17, 'Club Wolverine-MI', '1:12.93', '1:17.49']]"
6,2023 Tyr Pro Swim Series Knoxville Meet Results,Breaststroke,Men,100,"[['World', '56.88', '7/21/2019', 'Adam Peaty', 'GBR'], ['American', '58.14', '6/13/2021', 'Michael Andrew', 'Race Pace Club-S'], ['U.S. Open', '58.14', '6/13/2021', 'Michael Andrew', 'Race Pace Club-S'], ['World', '56.88', '7/21/2019', 'Adam Peaty', 'GBR'], ['American', '58.14', '6/13/2021', 'Michael Andrew', 'Race Pace Club-S'], ['U.S. Open', '58.14', '6/13/2021', 'Michael Andrew', 'Race Pace Club-S']]","[[1, '*Lyubomir Epitropov', 23, 'University of Tennessee-SE', '1:01.78', '1:01.35'], [7, '*Michael Houlie', 22, 'University of Tennessee-SE', '1:02.91', '1:02.38'], [8, 'Brayden Taivassalo', 18, 'Canada', '1:03.03', '1:02.40'], [9, 'Jarel Dillard', 22, 'University of Tennessee-SE', '1:03.54', '1:02.96'], [10, 'Justice Migneault', 20, 'Canada', '1:03.48', '1:03.19'], [11, 'Said Reveles', 30, 'Los Reveles', '1:03.59', '1:03.76'], [12, 'Will Scholtz', 18, 'Lakeside Swim Team-KY', '1:03.83', '1:03.80'], [13, 'Youssef Elkamash', 27, 'EGYPT', '1:03.57', '1:03.91'], [14, 'Liyang Sun', 19, 'Unattached - NOVA-CA', '1:04.09', '1:04.45'], [15, 'Jake Meyer', 20, 'Unattached - UASC-OH', '1:04.66', '1:04.64'], [16, 'Jason Hamilton', 22, 'Unattached-GA', '1:04.40', '1:04.74'], [17, 'Daniel King', 16, 'Alamo Area Aquatic Association-ST', '1:05.24', '1:04.57'], [18, 'Adrian Dulay', 20, 'Miami University (Ohio)-OH', '1:04.68', '1:04.82'], [19, 'Jacques Laeuffer', 25, 'Unattached Cal PC-PC', '1:04.95', '1:04.83'], [20, 'Trevor Boodt', 15, 'Highlands Ranch Aquatics-CO', '1:05.39', '1:05.06'], [21, 'Andrew Zou', 17, 'Longhorn Aquatics-ST', '1:05.26', '1:05.09'], [22, 'Joe Jordan', 21, 'University of Tennessee-SE', '1:05.00', '1:05.13'], [23, 'Mason Hetzell', 17, 'Marlins of Raleigh-NC', '1:05.84', '1:05.18'], [24, 'James Lebuke', 20, 'Canada', '1:05.31', '1:05.20'], [25, 'Mitchell Oliver', 18, 'Univ. of Denver Hilltoppers-CO', '1:05.41', '1:06.44'], [26, 'Dylan Kormendy', 19, 'Simon Fraser University', '1:06.20', '1:06.66'], [28, 'Jordan Kelly', 17, ""Nation's Capital Swim Club-PV"", '1:04.58', '1:06.80'], [30, 'Lleyton Arnold', 16, ""Nation's Capital Swim Club-PV"", '1:04.24', '1:06.93'], [31, 'Layton Sealman', 17, 'Elevation Athletics-CO', '1:05.51', '1:07.23'], [32, '*Emmanuel Gadson', 17, 'Gamecock Aquatics-SC', '1:06.46', '1:07.48'], [33, 'Marcus Mak', 18, 'Simon Fraser University', '1:05.91', '1:07.73'], [34, 'Eugene Hsieh', 17, 'PALO ALTO STANFORD AQUATICS-PC', '1:06.45', '1:08.20'], [35, 'Noah Snyder', 21, 'Coronado Swim -Team Elite-SI', '1:05.75', '1:08.68']]"
7,2023 Tyr Pro Swim Series Knoxville Meet Results,Backstroke,Women,50,"[['World', '26.98', '8/21/2018', 'Xiang Liu', 'CHN'], ['American', '27.12', '4/28/2022', 'Katharine Berkoff', 'NC State'], ['U.S. Open', '27.12', '4/28/2022', 'Katharine Berkoff', 'NC State Univers'], ['World', '26.98', '8/21/2018', 'Xiang Liu', 'CHN'], ['American', '27.12', '4/28/2022', 'Katharine Berkoff', 'NC State'], ['U.S. Open', '27.12', '4/28/2022', 'Katharine Berkoff', 'NC State Univers']]","[[2, 'Katharine Berkoff', 21, 'North Carolina State Universit-NC', '27.95', '27.80'], [3, 'Olivia Smoliga', 28, 'Sun Devil Swimming-AZ', '28.27', '28.07'], [4, 'Josephine Fuller', 19, 'University of Tennessee-SE', '28.62', '28.19'], [5, 'Abbey Weitzeil', 26, 'California Aquatics-PC', '28.46', '28.20'], [6, 'Kira Toussaint', 28, 'Tennessee Aquatics-SE', '28.49', '28.70'], [7, 'Emma Kern', 18, 'Aquajets Swim Team-MN', '29.03', '28.95'], [8, 'Danielle Hanus', 24, 'Canada', '29.27', '29.17'], [9, 'Charlotte Wilson', 16, 'Univ. of Denver Hilltoppers-CO', '29.44', '28.87'], [10, 'Olivia Harper', 21, 'University of Tennessee-SE', '29.60', '29.16'], [11, 'Lexi Stephens', 16, 'Poseidon Swimming-VA', '29.52', '29.30'], [12, 'Levenia Sim', 16, 'TNT SWIMMING-SE', '29.51', '29.34'], [13, 'Brooklyn Douthwright', 19, 'University of Tennessee-SE', '29.69', '29.37'], [14, 'Gabby Deloof', 26, 'Tennessee Aquatics-SE/NYAC', '29.62', '29.39'], [15, 'Lily Cleason', 18, 'Club Wolverine-MI', '29.64', '29.77'], [18, 'Ashley Gill', 19, 'Missouri-MV', '30.09', '29.62'], [19, 'Elle Caldow', 20, 'University of Tennessee-SE', '30.04', '29.67'], [22, 'Bayley Stewart', 23, 'University of Tennessee-SE', '30.13', '29.97'], [23, 'Alexa Conner', 16, 'Suburban Seahawks Club-MA', '30.06', '30.03'], [24, 'Megan Jungers', 20, 'Unattached-GA', '30.21', '30.10'], [33, 'Stella Chapman', 16, 'Club Wolverine-MI', '1:04.38', '30.51'], [34, 'Nadia Thomas', 16, ""Nation's Capital Swim Club-PV"", '1:04.88', '30.57'], [35, 'Finley Anderson', 17, 'Univ. of Denver Hilltoppers-CO', '1:03.67', '30.65'], [36, 'Taylor McCoy', 23, 'Mission Viejo Nadadores-CA', '1:03.73', '30.71'], [37, 'Emily Way', 16, 'York YMCA Swimming-MA', '1:06.42', '30.74'], [38, 'Ella Ziegert', 17, 'Elevation Athletics-CO', '1:04.40', '30.81'], [39, 'Victoria Raymond', 17, 'Canada', '1:05.41', '30.90'], [40, 'Colleen Duffy', 19, 'Missouri-MV', '1:03.33', '30.91'], [41, 'Amaia Sherman', 17, 'Univ. of Denver Hilltoppers-CO', '1:04.78', '31.10'], [45, 'Avery Luedke', 15, 'Aquajets Swim Team-MN', '1:04.29', '31.13'], [46, 'Avery Karl', 16, 'Empire Swim Club-MV', '1:05.00', '31.23'], [47, 'Lexi Greenhawt', 17, 'Univ. of Denver Hilltoppers-CO', '1:04.74', '31.26'], [51, 'Caitlin Crysel', 17, 'Univ. of Denver Hilltoppers-CO', '1:06.59', '31.55'], [52, 'Maren Conze', 18, ""Nation's Capital Swim Club-PV"", '1:04.00', '31.71'], [53, 'Zoe Schneider', 17, 'York YMCA Swimming-MA', '1:13.29', '31.84'], [54, 'Gwen Shahboz', 17, 'Gator Swim Club-FL', '1:12.85', '32.09'], [55, 'Eva Boehlke', 18, 'North Carolina Aquatic Club-NC', '1:07.88', '32.20'], [56, 'Ella Passe', 18, 'Riptide Swim Team-MN', '1:08.16', '32.41'], [57, 'Lauren West', 18, 'All Star Aquatics-PV', '1:10.25', '32.89'], [58, 'Julia Urbanowski', 17, 'Elevation Athletics-CO', '1:08.76', '33.13'], [59, 'Olivia Sundgren', 17, 'Clovis Swim Club-CC', '1:20.17', '34.84']]"
8,2023 Tyr Pro Swim Series Knoxville Meet Results,Backstroke,Men,50,"[['World', '23.71', '4/28/2022', 'Hunter Armstrong', 'USA'], ['American', '23.71', '4/28/2022', 'Hunter Armstrong', 'USA'], ['U.S. Open', '23.71', '4/28/2022', 'Hunter Armstrong', 'Ohio State Unive'], ['World', '23.71', '4/28/2022', 'Hunter Armstrong', 'USA'], ['American', '23.71', '4/28/2022', 'Hunter Armstrong', 'USA'], ['U.S. Open', '23.71', '4/28/2022', 'Hunter Armstrong', 'Ohio State Unive']]","[[2, 'Hunter Armstrong', 21, 'California Aquatics-PC', '25.03', '24.70'], [3, 'Daniel Diehl', 17, 'Cumberland YMCA-MD', '25.51', '25.28'], [4, 'Bjorn Seeliger', 23, 'Unattached Cal PC-PC', '25.59', '25.38'], [5, 'Hunter Tapp', 21, 'North Carolina State Universit-NC', '25.77', '25.55'], [6, 'Ryan Held', 27, 'New York Athletic Club-MR', '25.49', '25.68'], [9, 'Javier Acevedo', 24, 'Canada', '26.02', '25.50'], [10, '*Bjoern Kammann', 21, 'University of Tennessee-SE', '26.00', '25.76'], [11, 'Sebastian Somerset', 21, 'Unattached Cal PC-PC', '26.03', '25.78'], [12, 'Jack Alexy', 19, 'Unattached Cal PC-PC', '26.03', '25.83'], [13, 'Joseph Hayburn', 18, 'Annapolis Swim Club-MD', '25.96', '25.98'], [14, 'Grant Bochenski', 19, 'Missouri-MV', '26.35', '26.08'], [15, 'Harrison Lierz', 20, 'University of Tennessee-SE', '26.50', '26.14'], [16, 'Joshua Fisher', 17, 'Poseidon Swimming-VA', '26.35', '26.56'], [17, 'Kevin Gillooly', 23, 'Mission Viejo Nadadores-CA', '26.64', '25.97'], [18, 'Johnny Crush', 17, 'Lakeside Swim Team-KY', '26.75', '26.51'], [19, 'Christopher Thames', 24, 'Metro Atlanta Aquatic Club-GA', '26.77', '26.52'], [20, 'Blake Tierney', 20, 'Canada', '27.08', '26.58'], [21, 'Nathan Welker', 17, 'York YMCA Swimming-MA', '26.94', '26.77'], [22, '*Jakob Nissen', 20, 'Missouri-MV', '27.09', '26.88'], [23, 'Ryan Williams', 18, 'University of Tennessee-SE', '26.99', '26.94'], [24, 'Lawrence Redmond', 22, 'Unattached - DYNA-GA', '27.20', '27.68'], [25, '*Jakob Nissen', 20, 'Missouri-MV', '56.49', '27.09'], [26, 'Lawrence Redmond', 22, 'Unattached - DYNA-GA', '57.31', '27.20'], [29, 'Griffin Hadley', 20, 'University of Tennessee-SE', '58.28', '27.28'], [31, 'Daniel Li', 17, 'Longhorn Aquatics-ST', '58.06', '27.40'], [32, 'Simon Thompson', 18, 'Gamecock Aquatics-SC', '58.78', '27.61'], [33, 'Caden Francois', 18, 'Empire Swim Club-MV', '58.09', '27.66'], [35, 'Chris Erickson', 17, 'Hillsborough Aquatic Club-NC', '58.82', '27.76'], [36, 'Rowan Cox', 15, 'Longhorn Aquatics-ST', '1:00.07', '27.87'], [37, 'Andy Peterson', 18, 'Univ. of Denver Hilltoppers-CO', '58.65', '27.93'], [39, 'Mackey Nurkic Kacapor', 17, ""Nation's Capital Swim Club-PV"", '1:00.41', '28.27'], [40, 'Jacob Wade', 17, 'York YMCA Swimming-MA', '1:02.90', '28.32'], [41, 'Blake Conway', 17, ""Nation's Capital Swim Club-PV"", '57.86', '28.40'], [43, 'Paul Shutt', 20, 'Missouri-MV', '59.01', '28.65'], [44, 'Brandon Ha', 15, 'DART Swimming-SN', '57.48', '28.75'], [45, 'Ryan Gibbons', 20, 'Unattached-GA', '1:05.34', '28.94'], [46, 'Ronan Krauss', 18, 'Univ. of Denver Hilltoppers-CO', '1:03.13', '29.14'], [47, 'Fitz Miller', 22, 'Miami University (Ohio)-OH', '1:00.46', '29.22'], [48, 'Andy Commins', 17, 'North Carolina Aquatic Club-NC', '1:06.08', '29.36'], [49, 'Cooper Nicholson', 16, 'North Carolina Aquatic Club-NC', '1:07.88', '29.39'], [50, 'Mitchell Oliver', 18, 'Univ. of Denver Hilltoppers-CO', '1:05.43', '29.86'], [51, 'Carson Hick', 17, 'Los Alamos Aquatomics-NM', '1:12.61', '30.32'], [52, 'Matthew Ross', 19, 'Missouri-MV', '1:05.83', '30.36'], [53, 'Tegan Barrier', 17, 'Elevation Athletics-CO', '1:06.73', '30.47']]"
